3.74123	0.0769415	-24355.6	-22637.3	-22637.3	0
3.75855	0.0761806	-24104.4	-22419	-22419	0
3.77587	0.0754313	-23857.2	-22203.9	-22203.9	0
3.79319	0.0746931	-23613.9	-21991.9	-21991.9	0
3.81051	0.073966	-23374.5	-21783	-21783	0
3.82783	0.0732497	-23138.7	-21577	-21577	0
3.84515	0.072544	-22906.6	-21374.1	-21374.1	0
3.86247	0.0718487	-22678.1	-21174	-21174	0
3.87979	0.0711635	-22453.1	-20976.8	-20976.8	0
3.89711	0.0704883	-22231.5	-20782.3	-20782.3	0
3.91443	0.0698228	-22013.2	-20590.6	-20590.6	0
3.93176	0.0691669	-21798.3	-20401.5	-20401.5	0
3.94908	0.0685204	-21586.5	-20215.1	-20215.1	0
3.9664	0.0678831	-21378	-20031.3	-20031.3	0
3.98372	0.0672549	-21172.5	-19849.9	-19849.9	0
4.00104	0.0666355	-20970	-19671.1	-19671.1	0
4.01836	0.0660247	-20770.5	-19494.7	-19494.7	0
4.03568	0.0654225	-20573.9	-19320.7	-19320.7	0
4.053	0.0648287	-20380.2	-19149.1	-19149.1	0
4.07032	0.0642431	-20189.2	-18979.7	-18979.7	0
4.08764	0.0636655	-20001	-18812.6	-18812.6	0
4.10496	0.0630958	-19815.5	-18647.8	-18647.8	0
4.12228	0.0625339	-19632.6	-18485.1	-18485.1	0
4.1396	0.0619796	-19452.3	-18324.6	-18324.6	0
4.15692	0.0614327	-19274.6	-18166.2	-18166.2	0
4.17424	0.0608932	-19099.3	-18009.8	-18009.8	0
4.19156	0.060361	-18926.5	-17855.5	-17855.5	0
4.20888	0.0598357	-18756	-17703.2	-17703.2	0
4.2262	0.0593175	-18587.9	-17552.8	-17552.8	0
4.24352	0.058806	-18422.2	-17404.4	-17404.4	0
4.26084	0.0583013	-18258.6	-17257.9	-17257.9	0
4.27817	0.0578031	-18097.3	-17113.2	-17113.2	0
4.29549	0.0573114	-17938.2	-16970.4	-16970.4	0
4.31281	0.0568261	-17781.2	-16829.4	-16829.4	0
4.33013	0.056347	-17626.3	-16690.1	-16690.1	0
4.34745	0.0558741	-17473.5	-16552.6	-16552.6	0
4.36477	0.0554072	-17322.7	-16416.8	-16416.8	0
4.38209	0.0549462	-17173.9	-16282.7	-16282.7	0
4.39941	0.054491	-17027.1	-16150.2	-16150.2	0
4.41673	0.0540415	-16882.1	-16019.4	-16019.4	0
4.43405	0.0535977	-16739.1	-15890.1	-15890.1	0
